Bmo_Pep Pra_Pep Bmo_Nscaff Bmo_Nscaff_Pep_Start Bmo_Nscaff_Pep_End Bmo_Chrom Bmo_Nscaf_Order_within_Chrom
BGIBMGA013630-PA pra146.10 nscaf3079 856136 866992 6 6.2
BGIBMGA013630-PA pra146.11 nscaf3079 856136 866992 6 6.2
BGIBMGA013631-PA pra146.9 nscaf3079 870633 885467 6 6.2
BGIBMGA013635-PA pra146.7 nscaf3079 918217 925844 6 6.2
BGIBMGA013636-PA pra146.6 nscaf3079 964279 969396 6 6.2
BGIBMGA013637-PA pra146.3 nscaf3079 1042415 1051810 6 6.2
BGIBMGA013640-PA pra146.32 nscaf3079 1215451 1228088 6 6.2
BGIBMGA013641-PA pra146.33 nscaf3079 1274986 1278684 6 6.2
BGIBMGA013642-PA pra146.35 nscaf3079 1320291 1341174 6 6.2
BGIBMGA013643-PA pra146.36 nscaf3079 1368186 1368665 6 6.2
BGIBMGA013644-PA pra146.37 nscaf3079 1455111 1457723 6 6.2
BGIBMGA013645-PA pra146.39 nscaf3079 1559969 1567660 6 6.2
BGIBMGA013646-PA pra146.41 nscaf3079 1715665 1718998 6 6.2
BGIBMGA013648-PA pra238.20 nscaf3087 164389 165642 U NA
BGIBMGA013649-PA pra238.21 nscaf3087 144998 158452 U NA
BGIBMGA013650-PA pra238.24 nscaf3087 122051 123688 U NA
BGIBMGA013651-PA pra1525.8 nscaf3087 105770 118947 U NA
BGIBMGA013651-PA pra238.25 nscaf3087 105770 118947 U NA
BGIBMGA013651-PA pra238.30 nscaf3087 105770 118947 U NA
BGIBMGA013653-PA pra238.26 nscaf3087 83695 89683 U NA
BGIBMGA013654-PA pra238.28 nscaf3087 69086 77242 U NA
BGIBMGA013654-PA pra238.29 nscaf3087 69086 77242 U NA
BGIBMGA013654-PA pra3526.1 nscaf3087 69086 77242 U NA
BGIBMGA013654-PA pra699.1 nscaf3087 69086 77242 U NA
BGIBMGA013654-PA pra807.6 nscaf3087 69086 77242 U NA
BGIBMGA013655-PA pra1861.4 nscaf3087 33689 46728 U NA
BGIBMGA013655-PA pra924.5 nscaf3087 33689 46728 U NA
BGIBMGA013656-PA pra744.8 nscaf3087 4237 11539 U NA
BGIBMGA013656-PA pra924.10 nscaf3087 4237 11539 U NA
BGIBMGA013656-PA pra924.11 nscaf3087 4237 11539 U NA
BGIBMGA013656-PA pra924.7 nscaf3087 4237 11539 U NA
BGIBMGA013656-PA pra924.9 nscaf3087 4237 11539 U NA
BGIBMGA013658-PA pra238.22 nscaf3087 126353 136720 U NA
BGIBMGA013661-PA pra238.19 nscaf3087 232439 237968 U NA
BGIBMGA013663-PA pra238.4 nscaf3089 432835 433861 20 20.1
BGIBMGA013666-PA pra238.9 nscaf3089 272347 277163 20 20.1
BGIBMGA013668-PA pra238.10 nscaf3089 259642 265958 20 20.1
BGIBMGA013669-PA pra238.12 nscaf3089 219659 226146 20 20.1
BGIBMGA013671-PA pra238.13 nscaf3089 136610 145095 20 20.1
BGIBMGA013673-PA pra238.14 nscaf3089 46754 47143 20 20.1
BGIBMGA013674-PA pra238.15 nscaf3089 29555 39627 20 20.1
BGIBMGA013675-PA pra238.17 nscaf3089 622 2072 20 20.1
BGIBMGA013676-PA pra238.16 nscaf3089 12172 13008 20 20.1
BGIBMGA013678-PA pra238.11 nscaf3089 254793 258339 20 20.1
BGIBMGA013679-PA pra238.3 nscaf3089 285563 290290 20 20.1
BGIBMGA013679-PA pra238.8 nscaf3089 285563 290290 20 20.1
BGIBMGA013680-PA pra238.7 nscaf3089 293842 297001 20 20.1
BGIBMGA013685-PA pra924.15 nscaf3090 242278 243163 U 130
BGIBMGA013686-PA pra924.14 nscaf3090 231500 235894 U 130
BGIBMGA013687-PA pra924.13 nscaf3090 204383 205216 U 130
BGIBMGA013688-PA pra924.12 nscaf3090 84534 97098 U 130
BGIBMGA013689-PA pra807.1 nscaf3090 38393 43026 U 130
BGIBMGA013690-PA pra775.2 nscaf3090 55322 68788 U 130
BGIBMGA013690-PA pra775.6 nscaf3090 55322 68788 U 130
BGIBMGA013691-PA pra24.32 nscaf3091 32401 41744 U NA
BGIBMGA013692-PA pra24.31 nscaf3091 19866 22076 U NA
BGIBMGA013693-PA pra24.33 nscaf3092 1536 4128 U NA
BGIBMGA013696-PA pra109.26 nscaf3093 757583 761002 13 13.1
BGIBMGA013699-PA pra36.14 nscaf3093 414696 418094 13 13.1
BGIBMGA013700-PA pra36.13 nscaf3093 384954 388817 13 13.1
BGIBMGA013701-PA pra36.11 nscaf3093 366987 370001 13 13.1
BGIBMGA013702-PA pra36.10 nscaf3093 344909 348888 13 13.1
BGIBMGA013703-PA pra36.9 nscaf3093 327265 329041 13 13.1
BGIBMGA013704-PA pra36.6 nscaf3093 243100 255459 13 13.1
BGIBMGA013704-PA pra36.7 nscaf3093 243100 255459 13 13.1
BGIBMGA013705-PA pra36.5 nscaf3093 230705 237090 13 13.1
BGIBMGA013707-PA pra36.4 nscaf3093 202168 214632 13 13.1
BGIBMGA013710-PA pra36.2 nscaf3093 142003 149638 13 13.1
BGIBMGA013712-PA pra36.3 nscaf3093 186737 194968 13 13.1
BGIBMGA013714-PA pra36.8 nscaf3093 312304 325886 13 13.1
BGIBMGA013717-PA pra36.12 nscaf3093 372240 382285 13 13.1
BGIBMGA013718-PA pra1861.1 nscaf3093 399639 413613 13 13.1
BGIBMGA013719-PA pra1861.2 nscaf3093 424936 427728 13 13.1
BGIBMGA013720-PA pra1861.5 nscaf3093 439152 444821 13 13.1
BGIBMGA013723-PA pra109.28 nscaf3093 705274 709232 13 13.1
BGIBMGA013723-PA pra849.10 nscaf3093 705274 709232 13 13.1
BGIBMGA013725-PA pra109.27 nscaf3093 749363 755088 13 13.1
BGIBMGA013726-PA pra109.25 nscaf3093 762548 766878 13 13.1
BGIBMGA013727-PA pra109.24 nscaf3093 771741 774339 13 13.1
BGIBMGA013728-PA pra109.23 nscaf3093 774885 775434 13 13.1
BGIBMGA013729-PA pra499.16 nscaf3093 881191 884612 13 13.1
BGIBMGA013730-PA pra109.20 nscaf3093 1236732 1263277 13 13.1
BGIBMGA013733-PA pra1209.1 nscaf3094 33425 39197 U NA
BGIBMGA013736-PA pra13640.1 nscaf3097 2944941 2947155 28 28.4
BGIBMGA013736-PA pra35318.1 nscaf3097 2944941 2947155 28 28.4
BGIBMGA013736-PA pra493.10 nscaf3097 2944941 2947155 28 28.4
BGIBMGA013736-PA pra821.13 nscaf3097 2944941 2947155 28 28.4
BGIBMGA013737-PA pra1045.4 nscaf3097 2814831 2823335 28 28.4
BGIBMGA013740-PA pra1045.3 nscaf3097 2700012 2728443 28 28.4
BGIBMGA013741-PA pra1045.5 nscaf3097 2488699 2490570 28 28.4
BGIBMGA013742-PA pra1045.7 nscaf3097 2458401 2465315 28 28.4
BGIBMGA013743-PA pra1045.10 nscaf3097 2434000 2440004 28 28.4
BGIBMGA013746-PA pra1045.20 nscaf3097 2382599 2385848 28 28.4
BGIBMGA013746-PA pra1045.21 nscaf3097 2382599 2385848 28 28.4
BGIBMGA013748-PA pra1045.12 nscaf3097 2237233 2249108 28 28.4
BGIBMGA013754-PA pra1282.2 nscaf3097 1559143 1563469 28 28.4
BGIBMGA013755-PA pra112.40 nscaf3097 1042967 1066089 28 28.4
BGIBMGA013755-PA pra41626.1 nscaf3097 1042967 1066089 28 28.4
BGIBMGA013755-PA pra877.1 nscaf3097 1042967 1066089 28 28.4
BGIBMGA013756-PA pra333.1 nscaf3097 810851 816660 28 28.4
BGIBMGA013759-PA pra297.52 nscaf3097 614135 620461 28 28.4
BGIBMGA013759-PA pra297.53 nscaf3097 614135 620461 28 28.4
BGIBMGA013760-PA pra24.20 nscaf3097 554700 555071 28 28.4
BGIBMGA013761-PA pra187.1 nscaf3097 495586 496920 28 28.4
BGIBMGA013761-PA pra24.25 nscaf3097 495586 496920 28 28.4
BGIBMGA013765-PA pra24.28 nscaf3097 324354 326058 28 28.4
BGIBMGA013766-PA pra3216.2 nscaf3097 122693 125957 28 28.4
BGIBMGA013768-PA pra3216.4 nscaf3097 100939 102776 28 28.4
BGIBMGA013770-PA pra3216.6 nscaf3097 5252 16368 28 28.4
BGIBMGA013771-PA pra3216.5 nscaf3097 40815 66775 28 28.4
BGIBMGA013773-PA pra3216.3 nscaf3097 107940 111280 28 28.4
BGIBMGA013774-PA pra3216.1 nscaf3097 143615 152483 28 28.4
BGIBMGA013776-PA pra1588.1 nscaf3097 265764 287974 28 28.4
BGIBMGA013776-PA pra24.30 nscaf3097 265764 287974 28 28.4
BGIBMGA013776-PA pra24.35 nscaf3097 265764 287974 28 28.4
BGIBMGA013776-PA pra882.3 nscaf3097 265764 287974 28 28.4
BGIBMGA013777-PA pra24.29 nscaf3097 294061 301705 28 28.4
BGIBMGA013778-PA pra503.5 nscaf3097 312625 316790 28 28.4
BGIBMGA013779-PA pra24.27 nscaf3097 358513 380860 28 28.4
BGIBMGA013781-PA pra24.21 nscaf3097 543632 543976 28 28.4
BGIBMGA013781-PA pra24.22 nscaf3097 543632 543976 28 28.4
BGIBMGA013782-PA pra24.18 nscaf3097 565651 566007 28 28.4
BGIBMGA013783-PA pra24.17 nscaf3097 574395 598709 28 28.4
BGIBMGA013784-PA pra297.54 nscaf3097 605260 609383 28 28.4
BGIBMGA013786-PA pra333.3 nscaf3097 635189 643724 28 28.4
BGIBMGA013787-PA pra333.2 nscaf3097 771657 781653 28 28.4
BGIBMGA013788-PA pra1282.1 nscaf3097 1423081 1432425 28 28.4
BGIBMGA013788-PA pra1878.1 nscaf3097 1423081 1432425 28 28.4
BGIBMGA013788-PA pra1878.2 nscaf3097 1423081 1432425 28 28.4
BGIBMGA013790-PA pra1282.3 nscaf3097 1613466 1614977 28 28.4
BGIBMGA013791-PA pra1282.5 nscaf3097 1656755 1668108 28 28.4
BGIBMGA013792-PA pra1786.36 nscaf3097 1671986 1676904 28 28.4
BGIBMGA013793-PA pra63.1 nscaf3097 1682002 1688970 28 28.4
BGIBMGA013794-PA pra627.16 nscaf3097 1843383 1879504 28 28.4
BGIBMGA013795-PA pra1045.13 nscaf3097 2119418 2145333 28 28.4
BGIBMGA013795-PA pra1045.14 nscaf3097 2119418 2145333 28 28.4
BGIBMGA013795-PA pra1045.15 nscaf3097 2119418 2145333 28 28.4
BGIBMGA013795-PA pra1045.17 nscaf3097 2119418 2145333 28 28.4
BGIBMGA013795-PA pra1282.12 nscaf3097 2119418 2145333 28 28.4
BGIBMGA013799-PA pra1045.11 nscaf3097 2408199 2424406 28 28.4
BGIBMGA013800-PA pra1045.19 nscaf3097 2432018 2433259 28 28.4
BGIBMGA013801-PA pra1045.9 nscaf3097 2441023 2447580 28 28.4
BGIBMGA013802-PA pra1045.6 nscaf3097 2473365 2474822 28 28.4
BGIBMGA013807-PA pra1786.3 nscaf3098 2223580 2233194 28 28.5
BGIBMGA013808-PA pra1786.4 nscaf3098 2218125 2220970 28 28.5
BGIBMGA013811-PA pra1786.10 nscaf3098 2129952 2134759 28 28.5
BGIBMGA013811-PA pra1786.11 nscaf3098 2129952 2134759 28 28.5
BGIBMGA013812-PA pra1786.14 nscaf3098 2092946 2103895 28 28.5
BGIBMGA013813-PA pra1786.15 nscaf3098 2084634 2087827 28 28.5
BGIBMGA013814-PA pra1786.16 nscaf3098 2078768 2080846 28 28.5
BGIBMGA013816-PA pra1786.21 nscaf3098 1959698 1969050 28 28.5
BGIBMGA013817-PA pra1786.23 nscaf3098 1877342 1903956 28 28.5
BGIBMGA013819-PA pra1786.24 nscaf3098 1844892 1853990 28 28.5
BGIBMGA013819-PA pra1786.38 nscaf3098 1844892 1853990 28 28.5
BGIBMGA013819-PA pra1786.39 nscaf3098 1844892 1853990 28 28.5
BGIBMGA013820-PA pra1786.25 nscaf3098 1828908 1840953 28 28.5
BGIBMGA013821-PA pra1786.26 nscaf3098 1810835 1820973 28 28.5
BGIBMGA013822-PA pra1786.27 nscaf3098 1742969 1752549 28 28.5
BGIBMGA013823-PA pra1786.29 nscaf3098 1711938 1712999 28 28.5
BGIBMGA013823-PA pra506.13 nscaf3098 1711938 1712999 28 28.5
BGIBMGA013824-PA pra1786.32 nscaf3098 1668696 1691668 28 28.5
BGIBMGA013826-PA pra1282.8 nscaf3098 1312661 1328481 28 28.5
BGIBMGA013828-PA pra1282.13 nscaf3098 1000152 1003155 28 28.5
BGIBMGA013829-PA pra1282.14 nscaf3098 948397 951989 28 28.5
BGIBMGA013829-PA pra206.7 nscaf3098 948397 951989 28 28.5
BGIBMGA013829-PA pra2477.3 nscaf3098 948397 951989 28 28.5
BGIBMGA013829-PA pra4432.1 nscaf3098 948397 951989 28 28.5
BGIBMGA013829-PA pra63.14 nscaf3098 948397 951989 28 28.5
BGIBMGA013829-PA pra63.16 nscaf3098 948397 951989 28 28.5
BGIBMGA013829-PA pra63.17 nscaf3098 948397 951989 28 28.5
BGIBMGA013829-PA pra63.18 nscaf3098 948397 951989 28 28.5
BGIBMGA013829-PA pra861.2 nscaf3098 948397 951989 28 28.5
BGIBMGA013829-PA pra861.4 nscaf3098 948397 951989 28 28.5
BGIBMGA013830-PA pra861.6 nscaf3098 941532 946802 28 28.5
BGIBMGA013833-PA pra1282.16 nscaf3098 850380 854391 28 28.5
BGIBMGA013833-PA pra1282.17 nscaf3098 850380 854391 28 28.5
BGIBMGA013833-PA pra2477.1 nscaf3098 850380 854391 28 28.5
BGIBMGA013833-PA pra861.3 nscaf3098 850380 854391 28 28.5
BGIBMGA013833-PA pra861.5 nscaf3098 850380 854391 28 28.5
BGIBMGA013836-PA pra171.40 nscaf3098 586032 609689 28 28.5
BGIBMGA013836-PA pra63.13 nscaf3098 586032 609689 28 28.5
BGIBMGA013836-PA pra682.1 nscaf3098 586032 609689 28 28.5
BGIBMGA013837-PA pra63.10 nscaf3098 342983 348882 28 28.5
BGIBMGA013838-PA pra63.8 nscaf3098 242082 249754 28 28.5
BGIBMGA013841-PA pra1786.37 nscaf3098 118343 119311 28 28.5
BGIBMGA013842-PA pra2507.1 nscaf3098 88851 114860 28 28.5
BGIBMGA013842-PA pra970.1 nscaf3098 88851 114860 28 28.5
BGIBMGA013848-PA pra63.2 nscaf3098 134013 135200 28 28.5
BGIBMGA013849-PA pra63.3 nscaf3098 156075 157103 28 28.5
BGIBMGA013849-PA pra63.5 nscaf3098 156075 157103 28 28.5
BGIBMGA013851-PA pra63.4 nscaf3098 167598 194103 28 28.5
BGIBMGA013852-PA pra63.6 nscaf3098 198532 199764 28 28.5
BGIBMGA013854-PA pra63.9 nscaf3098 218345 225756 28 28.5
BGIBMGA013855-PA pra63.7 nscaf3098 331303 339717 28 28.5
BGIBMGA013856-PA pra63.11 nscaf3098 476960 482965 28 28.5
BGIBMGA013857-PA pra861.1 nscaf3098 574584 580205 28 28.5
BGIBMGA013860-PA pra1282.15 nscaf3098 962982 977017 28 28.5
BGIBMGA013865-PA pra1282.10 nscaf3098 1039761 1041991 28 28.5
BGIBMGA013865-PA pra1282.9 nscaf3098 1039761 1041991 28 28.5
BGIBMGA013870-PA pra1282.7 nscaf3098 1385663 1387045 28 28.5
BGIBMGA013871-PA pra1786.35 nscaf3098 1389932 1404711 28 28.5
BGIBMGA013872-PA pra1786.34 nscaf3098 1600011 1622699 28 28.5
BGIBMGA013873-PA pra1786.33 nscaf3098 1634251 1642012 28 28.5
BGIBMGA013876-PA pra1786.31 nscaf3098 1694804 1698979 28 28.5
BGIBMGA013877-PA pra1786.28 nscaf3098 1726249 1737415 28 28.5
BGIBMGA013878-PA pra1786.18 nscaf3098 2065160 2065990 28 28.5
BGIBMGA013879-PA pra1786.17 nscaf3098 2072590 2072871 28 28.5
BGIBMGA013880-PA pra1786.12 nscaf3098 2125339 2128384 28 28.5
BGIBMGA013881-PA pra1786.9 nscaf3098 2135476 2136860 28 28.5
BGIBMGA013883-PA pra1786.7 nscaf3098 2188772 2193930 28 28.5
BGIBMGA013884-PA pra1786.5 nscaf3098 2206339 2217134 28 28.5
BGIBMGA013885-PA pra1786.2 nscaf3098 2256113 2256628 28 28.5
BGIBMGA013886-PA pra206.10 nscaf3099 4607136 4614770 28 28.1
BGIBMGA013888-PA pra206.8 nscaf3099 4247599 4252638 28 28.1
BGIBMGA013889-PA pra206.4 nscaf3099 3913225 3921238 28 28.1
BGIBMGA013891-PA pra206.2 nscaf3099 3873613 3874851 28 28.1
BGIBMGA013894-PA pra297.40 nscaf3099 3168935 3218729 28 28.1
BGIBMGA013895-PA pra297.42 nscaf3099 3153914 3162006 28 28.1
BGIBMGA013895-PA pra297.43 nscaf3099 3153914 3162006 28 28.1
BGIBMGA013896-PA pra297.45 nscaf3099 3104861 3108644 28 28.1
BGIBMGA013896-PA pra55.23 nscaf3099 3104861 3108644 28 28.1
BGIBMGA013897-PA pra297.61 nscaf3099 3085220 3087690 28 28.1
BGIBMGA013898-PA pra297.59 nscaf3099 3075598 3081573 28 28.1
BGIBMGA013899-PA pra297.57 nscaf3099 3015270 3016663 28 28.1
BGIBMGA013900-PA pra24.10 nscaf3099 2851932 2855117 28 28.1
BGIBMGA013901-PA pra24.16 nscaf3099 2836637 2845603 28 28.1
BGIBMGA013902-PA pra24.14 nscaf3099 2797886 2799825 28 28.1
BGIBMGA013905-PA pra24.8 nscaf3099 2649162 2649651 28 28.1
BGIBMGA013907-PA pra24.7 nscaf3099 2606843 2621503 28 28.1
BGIBMGA013908-PA pra24.6 nscaf3099 2546044 2565330 28 28.1
BGIBMGA013910-PA pra297.50 nscaf3099 2499487 2511089 28 28.1
BGIBMGA013911-PA pra297.49 nscaf3099 2491150 2492655 28 28.1
BGIBMGA013913-PA pra297.64 nscaf3099 2171863 2176520 28 28.1
BGIBMGA013914-PA pra297.65 nscaf3099 2109393 2112713 28 28.1
BGIBMGA013915-PA pra297.75 nscaf3099 1877401 1880515 28 28.1
BGIBMGA013916-PA pra297.71 nscaf3099 1757759 1759522 28 28.1
BGIBMGA013917-PA pra3216.10 nscaf3099 1705869 1710864 28 28.1
BGIBMGA013918-PA pra24.4 nscaf3099 1686328 1688862 28 28.1
BGIBMGA013919-PA pra214.31 nscaf3099 1485533 1489450 28 28.1
BGIBMGA013920-PA pra214.32 nscaf3099 1401119 1403610 28 28.1
BGIBMGA013921-PA pra214.28 nscaf3099 1328255 1333886 28 28.1
BGIBMGA013922-PA pra214.26 nscaf3099 1039509 1054938 28 28.1
BGIBMGA013923-PA pra214.22 nscaf3099 1000253 1002354 28 28.1
BGIBMGA013924-PA pra214.21 nscaf3099 956277 969335 28 28.1
BGIBMGA013925-PA pra214.19 nscaf3099 922629 932672 28 28.1
BGIBMGA013926-PA pra214.18 nscaf3099 750033 755164 28 28.1
BGIBMGA013927-PA pra214.17 nscaf3099 716387 717895 28 28.1
BGIBMGA013928-PA pra214.16 nscaf3099 696495 699566 28 28.1
BGIBMGA013930-PA pra214.15 nscaf3099 632415 638265 28 28.1
BGIBMGA013931-PA pra214.13 nscaf3099 587275 597032 28 28.1
BGIBMGA013932-PA pra214.11 nscaf3099 534661 535860 28 28.1
BGIBMGA013933-PA pra214.10 nscaf3099 508967 514528 28 28.1
BGIBMGA013935-PA pra214.30 nscaf3099 379739 393614 28 28.1
BGIBMGA013936-PA pra214.29 nscaf3099 375210 376736 28 28.1
BGIBMGA013937-PA pra214.7 nscaf3099 366084 372188 28 28.1
BGIBMGA013938-PA pra214.5 nscaf3099 317469 318451 28 28.1
BGIBMGA013939-PA pra173.94 nscaf3099 126429 139791 28 28.1
BGIBMGA013940-PA pra173.92 nscaf3099 91697 92218 28 28.1
BGIBMGA013947-PA pra82.77 nscaf3099 182210 183038 28 28.1
BGIBMGA013948-PA pra214.1 nscaf3099 219807 223447 28 28.1
BGIBMGA013949-PA pra214.2 nscaf3099 271205 276755 28 28.1
BGIBMGA013950-PA pra214.3 nscaf3099 279144 279623 28 28.1
BGIBMGA013951-PA pra214.4 nscaf3099 308971 315655 28 28.1
BGIBMGA013954-PA pra4.52 nscaf3099 353034 355800 28 28.1
BGIBMGA013955-PA pra214.6 nscaf3099 361736 364940 28 28.1
BGIBMGA013957-PA pra214.9 nscaf3099 456576 474341 28 28.1
BGIBMGA013958-PA pra214.12 nscaf3099 567124 568323 28 28.1
BGIBMGA013959-PA pra214.14 nscaf3099 624404 627039 28 28.1
BGIBMGA013960-PA pra900.9 nscaf3099 671318 672529 28 28.1
BGIBMGA013962-PA pra1005.1 nscaf3099 943648 950102 28 28.1
BGIBMGA013962-PA pra1005.2 nscaf3099 943648 950102 28 28.1
BGIBMGA013962-PA pra214.20 nscaf3099 943648 950102 28 28.1
BGIBMGA013962-PA pra804.17 nscaf3099 943648 950102 28 28.1
BGIBMGA013962-PA pra941.1 nscaf3099 943648 950102 28 28.1
BGIBMGA013962-PA pra976.4 nscaf3099 943648 950102 28 28.1
BGIBMGA013964-PA pra214.23 nscaf3099 1010287 1023599 28 28.1
BGIBMGA013965-PA pra214.25 nscaf3099 1029796 1033833 28 28.1
BGIBMGA013969-PA pra214.27 nscaf3099 1490876 1509529 28 28.1
BGIBMGA013971-PA pra1105.11 nscaf3099 1655674 1657959 28 28.1
BGIBMGA013972-PA pra3216.9 nscaf3099 1694218 1696423 28 28.1
BGIBMGA013974-PA pra3216.11 nscaf3099 1720970 1749549 28 28.1
BGIBMGA013975-PA pra297.70 nscaf3099 1832078 1833301 28 28.1
BGIBMGA013977-PA pra297.69 nscaf3099 1890059 1903765 28 28.1
BGIBMGA013978-PA pra297.68 nscaf3099 1927494 1960537 28 28.1
BGIBMGA013979-PA pra297.67 nscaf3099 1988831 1998885 28 28.1
BGIBMGA013981-PA pra297.62 nscaf3099 2430055 2453230 28 28.1
BGIBMGA013983-PA pra266.2 nscaf3099 2464075 2469125 28 28.1
BGIBMGA013985-PA pra297.47 nscaf3099 2481954 2483432 28 28.1
BGIBMGA013986-PA pra297.51 nscaf3099 2516402 2521885 28 28.1
BGIBMGA013987-PA pra24.5 nscaf3099 2541151 2542716 28 28.1
BGIBMGA013988-PA pra24.9 nscaf3099 2665175 2669540 28 28.1
BGIBMGA013989-PA pra24.11 nscaf3099 2769853 2771004 28 28.1
BGIBMGA013990-PA pra24.12 nscaf3099 2782935 2788948 28 28.1
BGIBMGA013991-PA pra24.13 nscaf3099 2793761 2794597 28 28.1
BGIBMGA013992-PA pra24.15 nscaf3099 2821290 2828052 28 28.1
BGIBMGA013994-PA pra297.58 nscaf3099 3062940 3070463 28 28.1
BGIBMGA013995-PA pra297.60 nscaf3099 3081904 3085134 28 28.1
BGIBMGA013996-PA pra297.46 nscaf3099 3093410 3102646 28 28.1
BGIBMGA013997-PA pra297.44 nscaf3099 3113372 3139884 28 28.1
BGIBMGA013998-PA pra297.41 nscaf3099 3163447 3165671 28 28.1
BGIBMGA014000-PA pra297.38 nscaf3099 3330127 3352107 28 28.1
BGIBMGA014001-PA pra297.35 nscaf3099 3363346 3372497 28 28.1
BGIBMGA014001-PA pra297.37 nscaf3099 3363346 3372497 28 28.1
BGIBMGA014001-PA pra297.39 nscaf3099 3363346 3372497 28 28.1
BGIBMGA014003-PA pra297.36 nscaf3099 3399601 3403866 28 28.1
BGIBMGA014003-PA pra7080.1 nscaf3099 3399601 3403866 28 28.1
BGIBMGA014004-PA pra297.34 nscaf3099 3604310 3613955 28 28.1
BGIBMGA014005-PA pra297.33 nscaf3099 3815389 3827699 28 28.1
BGIBMGA014007-PA pra206.1 nscaf3099 3859914 3868167 28 28.1
BGIBMGA014008-PA pra206.3 nscaf3099 3878496 3902751 28 28.1
BGIBMGA014008-PA pra206.93 nscaf3099 3878496 3902751 28 28.1
BGIBMGA014009-PA pra206.6 nscaf3099 4002162 4006722 28 28.1
BGIBMGA014015-PA pra2464.3 nscaf3099 4440117 4440854 28 28.1
BGIBMGA014022-PA pra174.1 nscaf3103 49739 53165 U 133
BGIBMGA014022-PA pra174.2 nscaf3103 49739 53165 U 133
BGIBMGA014023-PA pra1440.23 nscaf3104 217467 227665 21 NA
BGIBMGA014029-PA pra1964.4 nscaf3106 17781 22914 U 136
BGIBMGA014033-PA pra265.30 nscaf3107 12529 15074 U NA
BGIBMGA014034-PA pra517.3 nscaf3109 24820 26556 U NA
BGIBMGA014035-PA pra517.5 nscaf3109 1389 7675 U NA
BGIBMGA014036-PA pra517.4 nscaf3109 13835 24733 U NA
BGIBMGA014037-PA pra1006.3 nscaf3109 29655 32706 U NA
BGIBMGA014038-PA pra108.3 nscaf3110 121373 126414 U NA
BGIBMGA014039-PA pra1006.4 nscaf3110 6416 25547 U NA
BGIBMGA014039-PA pra1006.5 nscaf3110 6416 25547 U NA
BGIBMGA014039-PA pra1443.5 nscaf3110 6416 25547 U NA
BGIBMGA014040-PA pra1006.6 nscaf3110 44988 57547 U NA
BGIBMGA014041-PA pra1006.2 nscaf3110 68320 74479 U NA
BGIBMGA014043-PA pra1531.24 nscaf3113 19446 32221 U NA
BGIBMGA014043-PA pra251.75 nscaf3113 19446 32221 U NA
BGIBMGA014043-PA pra366.55 nscaf3113 19446 32221 U NA
BGIBMGA014043-PA pra60.18 nscaf3113 19446 32221 U NA
BGIBMGA014044-PA pra173.75 nscaf3113 13174 14653 U NA
BGIBMGA014045-PA pra173.76 nscaf3113 2897 10835 U NA
BGIBMGA014046-PA pra173.72 nscaf3113 37937 52653 U NA
BGIBMGA014048-PA pra220.12 nscaf3115 79628 88867 U NA
BGIBMGA014048-PA pra319.5 nscaf3115 79628 88867 U NA
BGIBMGA014049-PA pra319.4 nscaf3115 50822 76411 U NA
BGIBMGA014050-PA pra319.6 nscaf3115 88987 89955 U NA
BGIBMGA014053-PA pra600.31 nscaf3124 8216 9380 U 138
BGIBMGA014054-PA pra1024.1 nscaf3125 5531 13763 U NA
BGIBMGA014054-PA pra1461.1 nscaf3125 5531 13763 U NA
BGIBMGA014055-PA pra2825.1 nscaf3126 22669 42795 U NA
BGIBMGA014055-PA pra5883.1 nscaf3126 22669 42795 U NA
BGIBMGA014055-PA pra5935.1 nscaf3126 22669 42795 U NA
BGIBMGA014055-PA pra924.1 nscaf3126 22669 42795 U NA
BGIBMGA014055-PA pra924.3 nscaf3126 22669 42795 U NA
BGIBMGA014057-PA pra924.17 nscaf3126 60413 67749 U NA
BGIBMGA014058-PA pra1159.2 nscaf3129 61760 71582 U NA
BGIBMGA014059-PA pra1159.4 nscaf3129 52038 56426 U NA
BGIBMGA014063-PA pra1159.5 nscaf3129 35899 46481 U NA
BGIBMGA014064-PA pra1159.3 nscaf3129 57637 60653 U NA
BGIBMGA014065-PA pra209.20 nscaf313 7667 16185 U NA
BGIBMGA014066-PA pra3216.8 nscaf3131 34670 42943 28 NA
BGIBMGA014067-PA pra333.6 nscaf3131 2977 18361 28 NA
BGIBMGA014068-PA pra1014.3 nscaf3131 23664 27248 28 NA
BGIBMGA014068-PA pra1050.12 nscaf3131 23664 27248 28 NA
BGIBMGA014068-PA pra773.6 nscaf3131 23664 27248 28 NA
BGIBMGA014072-PA pra372.30 nscaf3135 57012 61001 U 140
BGIBMGA014074-PA pra637.11 nscaf3135 9033 15487 U 140
BGIBMGA014074-PA pra637.21 nscaf3135 9033 15487 U 140
BGIBMGA014083-PA pra105.4 nscaf3148 29099 31823 U NA
BGIBMGA014083-PA pra72.37 nscaf3148 29099 31823 U NA
BGIBMGA014084-PA pra72.38 nscaf3148 1793 11500 U NA
BGIBMGA014085-PA pra72.116 nscaf3148 20156 21582 U NA
BGIBMGA014086-PA pra72.36 nscaf3148 34089 34721 U NA
BGIBMGA014087-PA pra251.6 nscaf3150 5037 9463 U NA
BGIBMGA014088-PA pra251.9 nscaf3150 36794 44099 U NA
BGIBMGA014089-PA pra430.27 nscaf3154 27583 41256 9 NA
